,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,age,gender,polAffil,polAlign_1,educ,langother,englishprof,Q1_1,Q2_1,Q4_1,Q5_1,Q1_2_D_3,Q1_2_D_4,Q1_2_R_3,Q1_2_R_4,Q2_2_D_1,Q2_2_D_2,Q2_2_R_1,Q2_2_R_2,Q4_2_D_1,Q4_2_D_2,Q4_2_R_1,Q4_2_R_2,Q5_2_D_1,Q5_2_D_2,Q5_2_R_1,Q5_2_R_2,Q1_D_midpoint,Q1_R_midpoint,Q1_midpoint,Q2_D_midpoint,Q2_R_midpoint,Q2_midpoint,Q4_D_midpoint,Q4_R_midpoint,Q4_midpoint,Q5_D_midpoint,Q5_R_midpoint,Q5_midpoint
296,2022-09-20 08:48:29,2022-09-20 09:06:15,IP Address,100,1066,True,2022-09-20 09:06:16,R_Xnebn9oxDBnyNbj,anonymous,EN,"I consent, begin the study.",52.0,Female,Republican,7.0,Some college but no degree,No,Very well,0.24,0.0,1.0,0.0,0.0,0.25,0.11,0.35,0.24,0.5,0.52,0.77,0.65,0.9,0.25,0.5,0.51,0.75,0.25,0.5,0.125,0.2299999999999999,0.1775,0.37,0.645,0.5075000000000001,0.775,0.375,0.575,0.63,0.375,0.5025
297,2022-09-20 08:58:53,2022-09-20 09:06:29,IP Address,100,456,True,2022-09-20 09:06:30,R_3KPClZgjvFMJWG8,anonymous,EN,"I consent, begin the study.",36.0,Male,Republican,6.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,1.0,1.0,1.0,1.0,0.15,0.75,0.5,1.0,0.25,0.75,0.5,1.0,0.5,1.0,0.4,0.85,0.5,0.9,0.4,0.9,0.45,0.75,0.6,0.5,0.75,0.625,0.75,0.625,0.6875,0.7,0.65,0.675
298,2022-09-20 08:58:48,2022-09-20 09:08:17,IP Address,100,569,True,2022-09-20 09:08:18,R_31mWGvz0khpImfS,anonymous,EN,"I consent, begin the study.",66.0,Male,Republican,8.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,1.0,0.77,0.75,1.0,0.0,0.0,0.76,1.0,0.76,1.0,0.0,0.25,0.51,0.75,0.51,0.76,0.77,1.0,0.76,1.0,0.0,0.88,0.44,0.88,0.125,0.5025,0.63,0.635,0.6325000000000001,0.885,0.88,0.8825000000000001
299,2022-09-20 09:01:59,2022-09-20 09:10:53,IP Address,100,533,True,2022-09-20 09:10:53,R_ZE7QNZye37nwn3r,anonymous,EN,"I consent, begin the study.",34.0,Male,Republican,10.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.97,1.0,0.24,0.06,0.14,0.6,0.59,0.87,0.55,0.84,0.24,0.39,0.29,0.62,0.23,0.39,0.33,0.76,0.34,0.78,0.37,0.73,0.55,0.6950000000000001,0.315,0.505,0.4549999999999999,0.31,0.3824999999999999,0.545,0.56,0.5525
300,2022-09-20 09:13:04,2022-09-20 09:20:39,IP Address,100,455,True,2022-09-20 09:20:40,R_3qaN3UYAsk2KdIa,anonymous,EN,"I consent, begin the study.",24.0,Male,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.61,0.59,1.0,0.41,0.43,1.0,0.0,0.65,0.57,0.92,0.14,0.45,0.6,0.85,0.17,0.44,0.4,1.0,0.0,0.44,0.715,0.325,0.52,0.745,0.295,0.52,0.725,0.305,0.515,0.7,0.22,0.4599999999999999
301,2022-09-20 09:08:05,2022-09-20 09:20:52,IP Address,100,766,True,2022-09-20 09:20:52,R_2CZKbWz1s9G6Pp9,anonymous,EN,"I consent, begin the study.",31.0,Female,Republican,8.0,Some college but no degree,Yes,Very well,0.08,0.72,0.85,0.21,0.11,0.31,0.34,0.63,0.25,0.36,0.73,0.9,0.72,0.91,0.14,0.4,0.73,0.87,0.25,0.52,0.21,0.485,0.3475,0.305,0.815,0.5599999999999999,0.815,0.27,0.5425,0.8,0.385,0.5925
302,2022-09-20 09:15:48,2022-09-20 09:23:30,IP Address,100,461,True,2022-09-20 09:23:31,R_bDx0eBLO0zsC3y9,anonymous,EN,"I consent, begin the study.",37.0,Male,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,1.0,0.91,0.75,0.29,0.0,0.62,0.37,1.0,0.64,1.0,0.26,0.64,0.54,0.86,0.0,0.18,0.85,1.0,0.28,0.74,0.31,0.685,0.4975,0.8200000000000001,0.45,0.635,0.7,0.09,0.3949999999999999,0.925,0.51,0.7175
303,2022-09-20 09:21:26,2022-09-20 09:24:40,IP Address,100,194,True,2022-09-20 09:24:41,R_3lyjz8ZEiz9KMqc,anonymous,EN,"I consent, begin the study.",22.0,Male,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.75,0.6,1.0,1.0,0.16,0.26,0.71,0.85,0.15,0.25,0.67,0.79,0.86,0.95,0.76,0.86,0.7,0.9,0.6,0.75,0.21,0.78,0.495,0.2,0.73,0.4649999999999999,0.905,0.81,0.8575,0.8,0.675,0.7375
304,2022-09-20 09:16:42,2022-09-20 09:29:26,IP Address,100,763,True,2022-09-20 09:29:26,R_2DSuOjSkE3ZhBWz,anonymous,EN,"I consent, begin the study.",67.0,Female,Republican,9.0,Associate degree in college - Academic program,No,Very well,0.23,0.78,1.0,0.76,0.17,0.37,0.72,0.96,0.28,0.57,0.65,0.97,0.57,0.86,0.17,0.68,0.67,0.93,0.11,0.34,0.27,0.84,0.5549999999999999,0.425,0.81,0.6175,0.715,0.425,0.5700000000000001,0.8,0.225,0.5125000000000001
305,2022-09-20 09:29:17,2022-09-20 09:35:06,IP Address,100,348,True,2022-09-20 09:35:06,R_1M4Ew8BWSqNCC0s,anonymous,EN,"I consent, begin the study.",54.0,Female,Republican,10.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.51,1.0,0.76,1.0,0.0,1.0,0.7,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.755,0.88,0.8175,0.5,0.85,0.675
306,2022-09-20 09:30:09,2022-09-20 09:56:44,IP Address,100,1595,True,2022-09-20 09:56:44,R_3iJqiMsnfH1fxZX,anonymous,EN,"I consent, begin the study.",63.0,Female,Republican,2.0,Associate degree in college - Academic program,No,Very well,1.0,1.0,0.25,1.0,0.0,0.49,0.51,0.77,0.26,0.76,0.0,0.49,0.51,0.74,0.0,0.51,0.25,0.96,0.0,0.76,0.245,0.64,0.4425,0.51,0.245,0.3775,0.625,0.255,0.44,0.605,0.38,0.4925
307,2022-09-20 09:59:11,2022-09-20 10:04:29,IP Address,100,317,True,2022-09-20 10:04:29,R_1KkDZkY3gVqIOrA,anonymous,EN,"I consent, begin the study.",56.0,Female,Republican,10.0,Associate degree in college - Occupational/vocational program,No,Very well,1.0,1.0,1.0,1.0,0.0,0.25,0.5,1.0,0.25,0.3,0.5,0.75,0.5,0.75,0.25,0.4,0.5,0.75,0.25,0.5,0.125,0.75,0.4375,0.275,0.625,0.45,0.625,0.325,0.475,0.625,0.375,0.5
308,2022-09-20 09:51:52,2022-09-20 10:12:24,IP Address,100,1232,True,2022-09-20 10:12:25,R_11awWt9OuPD95e4,anonymous,EN,"I consent, begin the study.",39.0,Female,Republican,6.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.83,0.75,0.66,0.82,0.64,0.85,0.6,0.76,0.28,0.41,0.66,0.74,0.59,0.77,0.41,0.58,0.62,0.75,0.36,0.6,0.745,0.6799999999999999,0.7124999999999999,0.345,0.7,0.5225,0.6799999999999999,0.495,0.5874999999999999,0.685,0.48,0.5825
309,2022-09-20 10:07:05,2022-09-20 10:13:38,IP Address,100,393,True,2022-09-20 10:13:39,R_3isYfPmwbvbbiLY,anonymous,EN,"I consent, begin the study.",35.0,Female,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.03,0.31,0.73,0.07,0.27,0.36,0.84,0.91,0.17,0.36,0.75,0.96,0.71,0.95,0.28,0.37,0.69,0.95,0.21,0.41,0.315,0.875,0.595,0.265,0.855,0.56,0.83,0.325,0.5775,0.82,0.31,0.565
310,2022-09-20 10:11:33,2022-09-20 10:19:19,IP Address,100,465,True,2022-09-20 10:19:19,R_1BYtkHFTw859cnv,anonymous,EN,"I consent, begin the study.",75.0,Female,Republican,8.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.98,0.99,1.0,0.77,0.12,0.29,0.67,0.85,0.05,0.09,0.69,0.9,0.69,0.81,0.34,0.48,0.48,0.65,0.31,0.35,0.205,0.76,0.4825,0.07,0.7949999999999999,0.4325,0.75,0.41,0.5800000000000001,0.565,0.3299999999999999,0.4474999999999999
311,2022-09-20 10:04:42,2022-09-20 10:19:46,IP Address,100,904,True,2022-09-20 10:19:47,R_1CCRNpz0qukRk9v,anonymous,EN,"I consent, begin the study.",59.0,Female,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.0,0.02,1.0,0.77,0.03,0.1,0.78,0.88,0.1,0.14,0.87,0.92,0.85,0.97,0.06,0.18,0.79,0.96,0.38,0.62,0.065,0.8300000000000001,0.4475,0.12,0.895,0.5075000000000001,0.91,0.12,0.5149999999999999,0.875,0.5,0.6875
312,2022-09-20 10:15:58,2022-09-20 10:26:43,IP Address,100,644,True,2022-09-20 10:26:43,R_1OTXmCHNoL4mgpB,anonymous,EN,"I consent, begin the study.",34.0,Female,Republican,6.0,"Bachelor's degree (For example: BA, AB, BS)",Yes,Very well,1.0,0.75,1.0,1.0,0.75,1.0,0.9,1.0,0.5,0.75,0.65,0.85,0.9,1.0,0.8,1.0,0.9,1.0,0.75,1.0,0.875,0.95,0.9125,0.625,0.75,0.6875,0.95,0.9,0.925,0.95,0.875,0.9125
313,2022-09-20 10:19:59,2022-09-20 10:27:32,IP Address,100,452,True,2022-09-20 10:27:32,R_1oAxAcI725pfRMO,anonymous,EN,"I consent, begin the study.",62.0,Female,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",Yes,Very well,0.02,0.24,0.77,1.0,0.46,0.46,0.44,0.52,0.5,0.73,0.25,0.5,0.53,0.78,0.51,0.67,0.53,0.61,0.53,0.63,0.46,0.48,0.47,0.615,0.375,0.495,0.655,0.5900000000000001,0.6225,0.5700000000000001,0.5800000000000001,0.5750000000000001
314,2022-09-20 10:34:40,2022-09-20 10:41:22,IP Address,100,402,True,2022-09-20 10:41:22,R_2PpLnG2uZM96O4y,anonymous,EN,"I consent, begin the study.",27.0,Female,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.21,0.18,0.79,0.66,0.0,0.27,0.81,1.0,0.0,0.18,0.84,1.0,0.76,1.0,0.33,0.55,0.68,0.83,0.0,0.16,0.135,0.905,0.52,0.09,0.92,0.505,0.88,0.44,0.66,0.755,0.08,0.4175
315,2022-09-20 10:54:14,2022-09-20 10:59:48,IP Address,100,334,True,2022-09-20 10:59:49,R_1QmYEeXyJRgpoGd,anonymous,EN,"I consent, begin the study.",24.0,Female,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.6,0.42,0.77,0.9,0.0,0.74,0.38,1.0,0.0,0.45,0.32,1.0,0.65,0.98,0.26,0.73,0.24,0.82,0.3,0.95,0.37,0.69,0.53,0.225,0.66,0.4425,0.815,0.495,0.655,0.53,0.625,0.5775
316,2022-09-20 10:51:37,2022-09-20 11:00:48,IP Address,100,550,True,2022-09-20 11:00:48,R_3qx4yI23XFEQT8W,anonymous,EN,"I consent, begin the study.",42.0,Female,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",Yes,Very well,0.71,1.0,1.0,1.0,0.37,0.62,1.0,1.0,0.34,0.64,1.0,1.0,0.0,1.0,0.36,0.61,1.0,1.0,0.4,0.58,0.495,1.0,0.7475,0.49,1.0,0.745,0.5,0.485,0.4925,1.0,0.49,0.745
317,2022-09-20 11:07:54,2022-09-20 11:13:09,IP Address,100,315,True,2022-09-20 11:13:10,R_RXC2lpyXYfaPdzH,anonymous,EN,"I consent, begin the study.",60.0,Female,Republican,7.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.0,0.23,1.0,0.23,0.0,0.25,0.25,0.74,0.0,0.26,0.74,0.88,1.0,1.0,0.24,0.75,0.76,1.0,0.0,0.24,0.125,0.495,0.31,0.13,0.81,0.47,1.0,0.495,0.7475,0.88,0.12,0.5
318,2022-09-20 11:29:08,2022-09-20 11:40:31,IP Address,100,683,True,2022-09-20 11:40:31,R_1JXSHceWmlRR70n,anonymous,EN,"I consent, begin the study.",48.0,Female,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",Yes,Very well,0.0,0.0,0.75,0.76,0.5,0.75,0.51,0.75,0.0,0.25,0.0,0.25,0.75,1.0,0.75,1.0,0.51,0.78,0.5,0.79,0.625,0.63,0.6275,0.125,0.125,0.125,0.875,0.875,0.875,0.645,0.645,0.645
319,2022-09-20 11:32:15,2022-09-20 11:43:13,IP Address,100,657,True,2022-09-20 11:43:13,R_1Hdzk1xSUp1dmhg,anonymous,EN,"I consent, begin the study.",56.0,Female,Republican,8.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.05,0.18,0.82,0.62,0.08,0.18,0.38,0.58,0.18,0.36,0.38,0.52,0.62,0.84,0.33,0.6,0.62,0.83,0.16,0.39,0.13,0.48,0.305,0.27,0.45,0.36,0.73,0.4649999999999999,0.5974999999999999,0.725,0.275,0.5
320,2022-09-20 12:14:46,2022-09-20 12:21:44,IP Address,100,418,True,2022-09-20 12:21:45,R_22DKScllIMjcD0h,anonymous,EN,"I consent, begin the study.",30.0,Female,Republican,10.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.0,0.0,0.83,0.5,0.0,0.18,0.0,0.49,0.0,0.12,0.12,0.42,0.56,0.79,0.0,0.47,0.41,0.73,0.0,0.19,0.09,0.245,0.1674999999999999,0.06,0.27,0.165,0.675,0.235,0.455,0.57,0.095,0.3324999999999999
321,2022-09-20 12:31:35,2022-09-20 12:36:31,IP Address,100,295,True,2022-09-20 12:36:31,R_57TIwvOn7XYPLvX,anonymous,EN,"I consent, begin the study.",39.0,Female,Republican,6.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.27,0.59,0.48,0.38,0.0,0.35,0.15,0.56,0.04,0.64,0.32,0.8,0.53,0.94,0.1,0.43,0.34,0.88,0.06,0.45,0.175,0.355,0.265,0.34,0.56,0.45,0.735,0.265,0.5,0.61,0.255,0.4325
322,2022-09-20 12:20:28,2022-09-20 12:40:06,IP Address,100,1178,True,2022-09-20 12:40:06,R_3JJgFxrbeHECTEm,anonymous,EN,"I consent, begin the study.",30.0,Female,Republican,5.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.76,0.25,0.38,0.0,0.25,0.5,0.0,0.26,0.26,0.63,0.17,0.52,0.23,0.47,0.19,0.42,0.16,0.48,0.08,0.32,0.375,0.13,0.2525,0.445,0.345,0.395,0.35,0.305,0.3275,0.32,0.2,0.26
323,2022-09-20 12:40:18,2022-09-20 12:45:47,IP Address,100,328,True,2022-09-20 12:45:47,R_PNiMRPGJrMuZHj3,anonymous,EN,"I consent, begin the study.",36.0,Female,Republican,8.0,Some college but no degree,No,Very well,0.76,0.51,0.27,0.25,0.51,0.97,0.76,0.94,0.27,0.51,0.76,0.95,0.51,0.78,0.51,0.63,0.77,0.92,0.2,0.38,0.74,0.85,0.7949999999999999,0.39,0.855,0.6225,0.645,0.5700000000000001,0.6075,0.845,0.29,0.5675
324,2022-09-20 12:47:53,2022-09-20 12:59:42,IP Address,100,709,True,2022-09-20 12:59:43,R_AbtGE7uHPtc7SLv,anonymous,EN,"I consent, begin the study.",62.0,Female,Republican,6.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.0,0.24,0.25,0.78,0.17,0.3,0.5,0.58,0.24,0.6,0.67,0.78,0.19,0.29,0.53,0.83,0.29,0.56,0.35,0.47,0.235,0.54,0.3875,0.42,0.7250000000000001,0.5725,0.24,0.6799999999999999,0.4599999999999999,0.425,0.41,0.4175
325,2022-09-20 12:46:03,2022-09-20 13:03:14,IP Address,100,1030,True,2022-09-20 13:03:14,R_28YEivpIdlR0e6U,anonymous,EN,"I consent, begin the study.",52.0,Female,Republican,5.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.83,1.0,0.85,0.79,0.45,0.71,0.23,0.38,0.27,0.38,0.5,0.69,0.5,0.66,0.39,0.5,0.23,0.39,0.5,0.75,0.58,0.305,0.4425,0.325,0.595,0.4599999999999999,0.5800000000000001,0.445,0.5125000000000001,0.31,0.625,0.4675
326,2022-09-20 12:49:18,2022-09-20 13:06:57,IP Address,100,1059,True,2022-09-20 13:06:57,R_1jDJQLnwU39TOSd,anonymous,EN,"I consent, begin the study.",52.0,Female,Republican,9.0,Some college but no degree,No,Very well,0.0,0.0,1.0,0.0,0.05,0.15,0.75,0.85,0.35,0.45,0.75,0.9,0.85,0.95,0.7,0.85,0.75,0.95,0.1,0.25,0.1,0.8,0.45,0.4,0.825,0.6125,0.8999999999999999,0.7749999999999999,0.8374999999999999,0.85,0.175,0.5125
327,2022-09-20 13:15:57,2022-09-20 13:36:03,IP Address,100,1206,True,2022-09-20 13:36:04,R_2cjxgPcyg71y8Y4,anonymous,EN,"I consent, begin the study.",42.0,Female,Republican,6.0,Associate degree in college - Occupational/vocational program,No,Very well,0.26,0.75,0.9,0.01,0.82,0.92,0.29,0.43,0.66,0.85,0.4,0.58,0.49,0.87,0.2,0.35,0.71,0.9,0.39,0.51,0.87,0.36,0.615,0.755,0.49,0.6225,0.6799999999999999,0.275,0.4775,0.8049999999999999,0.45,0.6275
328,2022-09-21 00:59:01,2022-09-21 01:16:59,IP Address,100,1077,True,2022-09-21 01:16:59,R_3q9gV8UYSfYlOTr,anonymous,EN,"I consent, begin the study.",29.0,Male,Republican,8.0,"Professional School Degree (For example: MD, DDS, DVM, LLB, JD)",Yes,Very well,0.0,0.31,1.0,0.84,0.0,0.2,0.74,1.0,0.0,0.3,0.7,1.0,0.71,0.9,0.16,0.39,0.4,0.75,0.14,0.52,0.1,0.87,0.485,0.15,0.85,0.5,0.8049999999999999,0.275,0.54,0.575,0.33,0.4525
329,2022-09-21 01:38:16,2022-09-21 01:49:56,IP Address,100,700,True,2022-09-21 01:49:57,R_1GKXYGI95Da20Br,anonymous,EN,"I consent, begin the study.",30.0,Female,Republican,9.0,Some college but no degree,No,Very well,0.23,0.2,0.46,1.0,0.14,0.32,0.25,0.51,0.39,0.64,0.38,0.62,0.36,0.58,0.32,0.46,0.79,0.95,0.8,0.99,0.23,0.38,0.305,0.515,0.5,0.5075000000000001,0.47,0.39,0.43,0.87,0.895,0.8825000000000001
